uuid,kode_identitas,kabkot
d910f5a6-e461-4596-a8f8-9b9d095d45bd,"7201061012000200 - UMKM - 1",7201
71c910f1-070b-453b-a60b-24b2e0124612,"7201041004000100 - UMKM - 3",7201
9c43c79c-cd80-4c17-83b1-6f30530d43be,"7201041004000200 - UMKM - 1",7201
dad99395-0dc2-4943-ad40-8138358932ae,"7201041004000300 - UMKM - 1",7201
095a3348-6fbe-4974-a152-57bfbfb98199,"7201041004000200 - UMKM - 2",7201
0f3f9b7b-b798-4c1b-9c20-919c3999df0f,"7201041004000100 - UMKM - 2",7201
bf81c049-b7a3-4cd1-a7b2-1a7006eb4bcf,"7201041004000100 - UMKM - 1",7201
2f886254-c661-4eae-ab0f-ef486ecb1c52,"7201060012000900 - UMKM - 1",7201
a72d6fac-7cd2-4855-95f5-a2bcde1498e4,"7201060012001000 - UMKM - 1",7201
4cd94955-08b3-4f09-919a-4b86062abb5f,"7201060012000400 - UMKM - 1",7201
c477f0a2-8adb-476e-ba3d-6421522ae945,"7201060012000300 - UMKM - 1",7201
00831ae8-ae7c-4370-9f2d-8951e541358f,"7201062001000100 - UMKM - 2",7201
c095b225-3c31-423c-b34b-f2da48593c84,"7201062001000100 - UMKM - 1",7201
8c728f88-551b-4620-b078-2f78eea6f160,"7201061020000200 - UMKM - 1",7201
5e93f9db-7805-4146-8796-57e1133caefa,"7201061020000100 - UMKM - 1",7201
c8c2d61d-ddd6-4f84-aaa8-d75640bc5ff2,"7201061020000100 - UMKM - 2",7201
7ee58ffd-2c5f-4bf6-b946-cec873e3482b,"7201050020000600 - UMKM - 1",7201
2060b547-7968-4329-998c-3d134809eedd,"7201050020000600 - UMKM - 2",7201
83ae52b3-e605-4ebf-84aa-afeaa0879583,"7201050020000600 - UMKM - 3",7201
7ee4fbdb-0779-4d05-93af-f125b237b49d,"7201050020000100 - UMKM - 1",7201
320cf90a-2502-4ea9-a31a-ec1a5f9a127b,"7201041001000100 - UMKM - 1",7201
b81aa8f3-bd4b-4ece-bc3c-368c5897d1de,"7201041001000100 - UMKM - 2",7201
319c2682-b7f9-4cbd-bf10-b7beca27a8d6,"7201050016000100 - UMKM - 1",7201
400eb79c-8ed9-4ef7-8e5c-52260e3366b4,"7201051009000300 - UMKM - 1",7201
7b168709-1733-4bde-b921-51ce9af7fd07,"7201051002000200 - UMKM - 2",7201
c47b404a-f7b0-4c06-bd7c-1dbcf81f255a,"7201051002000200 - UMKM - 1",7201
f27cc55a-b4d5-45b4-b732-1a9c015e61fd,"7201051002000100 - UMKM - 1",7201
d6acb05a-a65b-47b2-9c97-ab6bedf3be3d,"7201061011000400 - UMKM - 1",7201
1299a394-8889-40d4-9cbe-5cf7ccc089c2,"7201061011000400 - UMKM - 2",7201
4b25e76f-0532-4edf-be41-67af8e33bc91,"7201061011000200 - UMKM - 2",7201
621e980f-d632-40a0-baa7-9886f14c3a26,"7201061011000200 - UMKM - 1",7201
6345d08a-c6a7-4a9a-b1bc-0ff26c29b86f,"7201061011000200 - UMKM - 3",7201
1afa64e1-19b1-4cbc-8304-2ddfb5e6e676,"7201050019000600 - UMKM - 1",7201
faf3e946-4c09-451d-819f-f8e495d32197,"7201050019000900 - UMKM - 1",7201
64d7be22-c548-4ca7-8c43-24cf60ef8dd6,"7201050019000800 - UMKM - 1",7201
930c4056-93ab-4a72-bdba-74ba7d3453fb,"7201071008000300 - UMKM - 1",7201
b0f1c1cc-35a0-47d1-912b-0b141c62bdd7,"7201070010000400 - UMKM - 1",7201
5e151fe9-6da9-4a61-a01e-1d80344bf0f6,"7201070010000500 - UMKM - 1",7201
d3d34099-a152-444b-a8d1-e9cd1d7d9d2a,"7201061007000400 - UMKM - 1",7201
1e5b15c9-a5f9-4678-b938-98f70865e234,"7201061007000100 - UMKM - 2",7201
e38aae4b-0996-48c8-bee5-f8aba19f3a92,"7201061007000100 - UMKM - 3",7201
6f9283bc-39fc-4785-9c7e-4fec50062d0b,"7201061007000100 - UMKM - 1",7201
aa265e09-0a35-4f28-ab19-89314981473b,"7201060009000200 - UMKM - 1",7201
78a91f4a-7f46-4649-83f4-1dca1fafa985,"7201060009000600 - UMKM - 1",7201
32da500c-06d5-4a17-bc88-71911cdb0dcb,"7201060009000400 - UMKM - 1",7201
f8e0495b-1eb9-4315-98b5-a869276332f9,"7201060009000400 - UMKM - 2",7201
f085bc29-bc60-4ac1-8e95-5b6df7525870,"7201030013000600 - UMKM - 1",7201
9ac76894-6290-449f-a0c4-981b1a7fec63,"7201030013000500 - UMKM - 1",7201
13abbf18-92b5-42b9-a67e-6b7a098e0f89,"7201070008000400 - UMKM - 1",7201
831cea87-baa0-40c9-b825-ffc20f7edc16,"7201070008000300 - UMKM - 1",7201
2e607316-386f-44f7-8258-0227f80e6794,"7201070008000900 - UMKM - 1",7201
ed6bb4e1-f151-4a49-a088-2ae36c506c29,"7201070008000600 - UMKM - 1",7201
c413b1cb-fe42-4900-a54e-535e7b02e5fa,"7201070008000600 - UMKM - 2",7201
ebc2b87c-b59f-4a32-aae5-f0a3804ceff3,"7201031003000700 - UMKM - 1",7201
444faf75-9ff4-4a4d-9244-f658651e19ea,"7201031003000800 - UMKM - 1",7201
1e13bfe2-489e-4d06-9f29-78dab91bd81c,"7201031003001100 - UMKM - 2",7201
55f285fc-8928-43e2-bfb3-a73c6424d0c7,"7201031003001100 - UMKM - 3",7201
bda7846a-a48e-4f72-849e-a38b11e3df3c,"7201031003001100 - UMKM - 1",7201
46dd3fd8-27c2-4eab-b606-ce2a915214f5,"7201031003000200 - UMKM - 1",7201
f1543ffe-4f30-427a-9b34-64d7eb019a37,"7201031003001200 - UMKM - 1",7201
